Cement,Blast Furnace Slag,Fly Ash,Water,Superplasticizer,Coarse Aggregate,Fine Aggregate,Age,Concrete compressive strength,Strength Category
134.7 ,0.0 ,165.7 ,180.2 ,10.0 ,961.0 ,804.9 ,28 ,13.29 ,Baixa
266.2 ,112.3 ,87.5 ,177.9 ,10.4 ,909.7 ,744.5 ,28 ,39.42 ,Baixa
314.0 ,145.3 ,113.2 ,178.9 ,8.0 ,869.1 ,690.2 ,28 ,46.23 ,Baixa
312.7 ,144.7 ,0.0 ,127.3 ,8.0 ,999.7 ,822.2 ,28 ,44.52 ,Baixa
145.7 ,172.6 ,0.0 ,181.9 ,3.4 ,985.8 ,816.8 ,28 ,23.74 ,Baixa
143.8 ,136.3 ,106.2 ,178.1 ,7.5 ,941.5 ,774.3 ,28 ,26.15 ,Baixa
148.1 ,0.0 ,182.1 ,181.4 ,15.0 ,838.9 ,884.3 ,28 ,15.53 ,Baixa
277.0 ,116.8 ,91.0 ,190.6 ,7.0 ,946.5 ,665.6 ,28 ,43.58 ,Baixa
298.1 ,0.0 ,107.5 ,163.6 ,12.8 ,953.2 ,784.0 ,28 ,35.87 ,Baixa
313.3 ,145.0 ,0.0 ,178.5 ,8.0 ,1001.9 ,688.7 ,28 ,41.05 ,Baixa
155.2 ,183.9 ,143.2 ,193.8 ,9.2 ,879.6 ,698.5 ,28 ,28.99 ,Baixa
289.0 ,133.7 ,0.0 ,194.9 ,5.5 ,924.1 ,760.1 ,28 ,46.25 ,Baixa
147.8 ,175.1 ,0.0 ,171.2 ,2.2 ,1000.0 ,828.5 ,28 ,26.92 ,Baixa
145.4 ,0.0 ,178.9 ,201.7 ,7.8 ,824.0 ,868.7 ,28 ,10.54 ,Baixa
312.7 ,0.0 ,0.0 ,178.1 ,8.0 ,999.7 ,822.2 ,28 ,25.10 ,Baixa
136.4 ,161.6 ,125.8 ,171.6 ,10.4 ,922.6 ,764.4 ,28 ,29.07 ,Baixa
154.8 ,0.0 ,142.8 ,193.3 ,9.1 ,877.2 ,867.7 ,28 ,9.74 ,Baixa
255.3 ,98.8 ,77.0 ,188.6 ,6.5 ,919.0 ,749.3 ,28 ,33.80 ,Baixa
272.8 ,105.1 ,81.8 ,209.7 ,9.0 ,904.0 ,679.7 ,28 ,37.17 ,Baixa
162.0 ,190.1 ,148.1 ,178.8 ,18.8 ,838.1 ,741.4 ,28 ,33.76 ,Baixa
153.6 ,144.2 ,112.3 ,220.1 ,10.1 ,923.2 ,657.9 ,28 ,16.50 ,Baixa
146.5 ,114.6 ,89.3 ,201.9 ,8.8 ,860.0 ,829.5 ,28 ,19.99 ,Baixa
151.8 ,178.1 ,138.7 ,167.5 ,18.3 ,944.0 ,694.6 ,28 ,36.35 ,Baixa
309.9 ,142.8 ,111.2 ,167.8 ,22.1 ,913.9 ,651.2 ,28 ,38.22 ,Baixa
143.6 ,0.0 ,174.9 ,158.4 ,17.9 ,942.7 ,844.5 ,28 ,15.42 ,Baixa
303.6 ,139.9 ,0.0 ,213.5 ,6.2 ,895.5 ,722.5 ,28 ,33.42 ,Baixa
374.3 ,0.0 ,0.0 ,190.2 ,6.7 ,1013.2 ,730.4 ,28 ,39.06 ,Baixa
158.6 ,148.9 ,116.0 ,175.1 ,15.0 ,953.3 ,719.7 ,28 ,27.68 ,Baixa
152.6 ,238.7 ,0.0 ,200.0 ,6.3 ,1001.8 ,683.9 ,28 ,26.86 ,Baixa
310.0 ,142.8 ,0.0 ,167.9 ,10.0 ,914.3 ,804.0 ,28 ,45.30 ,Baixa
304.8 ,0.0 ,99.6 ,196.0 ,9.8 ,959.4 ,705.2 ,28 ,30.12 ,Baixa
150.9 ,0.0 ,183.9 ,166.6 ,11.6 ,991.2 ,772.2 ,28 ,15.57 ,Baixa
141.9 ,166.6 ,129.7 ,173.5 ,10.9 ,882.6 ,785.3 ,28 ,44.61 ,Baixa
297.8 ,137.2 ,106.9 ,201.3 ,6.0 ,878.4 ,655.3 ,28 ,53.52 ,Baixa
321.3 ,164.2 ,0.0 ,190.5 ,4.6 ,870.0 ,774.0 ,28 ,57.22 ,Baixa
366.0 ,187.0 ,0.0 ,191.3 ,6.6 ,824.3 ,756.9 ,28 ,65.91 ,Alto
279.8 ,128.9 ,100.4 ,172.4 ,9.5 ,825.1 ,804.9 ,28 ,52.83 ,Baixa
252.1 ,97.1 ,75.6 ,193.8 ,8.3 ,835.5 ,821.4 ,28 ,33.40 ,Baixa
164.6 ,0.0 ,150.4 ,181.6 ,11.7 ,1023.3 ,728.9 ,28 ,18.03 ,Baixa
155.6 ,243.5 ,0.0 ,180.3 ,10.7 ,1022.0 ,697.7 ,28 ,37.36 ,Baixa
160.2 ,188.0 ,146.4 ,203.2 ,11.3 ,828.7 ,709.7 ,28 ,35.31 ,Baixa
298.1 ,0.0 ,107.0 ,186.4 ,6.1 ,879.0 ,815.2 ,28 ,42.64 ,Baixa
317.9 ,0.0 ,126.5 ,209.7 ,5.7 ,860.5 ,736.6 ,28 ,40.06 ,Baixa
287.3 ,120.5 ,93.9 ,187.6 ,9.2 ,904.4 ,695.9 ,28 ,43.80 ,Baixa
325.6 ,166.4 ,0.0 ,174.0 ,8.9 ,881.6 ,790.0 ,28 ,61.24 ,Alto
355.9 ,0.0 ,141.6 ,193.3 ,11.0 ,801.4 ,778.4 ,28 ,40.87 ,Baixa
132.0 ,206.5 ,160.9 ,178.9 ,5.5 ,866.9 ,735.6 ,28 ,33.31 ,Baixa
322.5 ,148.6 ,0.0 ,185.8 ,8.5 ,951.0 ,709.5 ,28 ,52.43 ,Baixa
164.2 ,0.0 ,200.1 ,181.2 ,12.6 ,849.3 ,846.0 ,28 ,15.09 ,Baixa
313.8 ,0.0 ,112.6 ,169.9 ,10.1 ,925.3 ,782.9 ,28 ,38.46 ,Baixa
321.4 ,0.0 ,127.9 ,182.5 ,11.5 ,870.1 ,779.7 ,28 ,37.27 ,Baixa
139.7 ,163.9 ,127.7 ,236.7 ,5.8 ,868.6 ,655.6 ,28 ,35.23 ,Baixa
288.4 ,121.0 ,0.0 ,177.4 ,7.0 ,907.9 ,829.5 ,28 ,42.14 ,Baixa
298.2 ,0.0 ,107.0 ,209.7 ,11.1 ,879.6 ,744.2 ,28 ,31.88 ,Baixa
264.5 ,111.0 ,86.5 ,195.5 ,5.9 ,832.6 ,790.4 ,28 ,41.54 ,Baixa
159.8 ,250.0 ,0.0 ,168.4 ,12.2 ,1049.3 ,688.2 ,28 ,39.46 ,Baixa
166.0 ,259.7 ,0.0 ,183.2 ,12.7 ,858.8 ,826.8 ,28 ,37.92 ,Baixa
276.4 ,116.0 ,90.3 ,179.6 ,8.9 ,870.1 ,768.3 ,28 ,44.28 ,Baixa
322.2 ,0.0 ,115.6 ,196.0 ,10.4 ,817.9 ,813.4 ,28 ,31.18 ,Baixa
148.5 ,139.4 ,108.6 ,192.7 ,6.1 ,892.4 ,780.0 ,28 ,23.70 ,Baixa
159.1 ,186.7 ,0.0 ,175.6 ,11.3 ,989.6 ,788.9 ,28 ,32.77 ,Baixa
260.9 ,100.5 ,78.3 ,200.6 ,8.6 ,864.5 ,761.5 ,28 ,32.40 ,Baixa
1026.0 ,0.0 ,0.0 ,324.0 ,3.0 ,2808.0 ,1216.8 ,56.0 ,80.0 ,Alto
1296.0 ,0.0 ,0.0 ,421.2 ,6.3 ,1582.5 ,1216.8 ,75.6 ,55.7 ,Baixa
864.5 ,242.3 ,0.0 ,615.6 ,0.0 ,2236.8 ,1069.2 ,675.0 ,36.2 ,Baixa
598.5 ,285.0 ,0.0 ,478.8 ,0.0 ,2050.4 ,1544.4 ,803.0 ,45.2 ,Baixa
218.5 ,238.3 ,0.0 ,403.2 ,0.0 ,1663.3 ,2063.8 ,972.0 ,44.3 ,Baixa
691.6 ,136.8 ,0.0 ,410.4 ,0.0 ,1491.2 ,1675.0 ,234.0 ,47.0 ,Baixa
1064.0 ,190.0 ,0.0 ,456.0 ,0.0 ,2516.4 ,1069.2 ,511.0 ,43.7 ,Baixa
608.0 ,114.0 ,0.0 ,524.4 ,0.0 ,1491.2 ,1128.6 ,36.4 ,36.4 ,Baixa
319.2 ,228.0 ,0.0 ,456.0 ,0.0 ,1957.2 ,804.0 ,44.8 ,41.3 ,Baixa
522.5 ,0.0 ,0.0 ,570.0 ,0.0 ,1211.6 ,653.4 ,53.2 ,35.4 ,Baixa
218.5 ,331.0 ,0.0 ,537.6 ,0.0 ,2250.3 ,2063.8 ,99.0 ,41.9 ,Baixa
337.6 ,291.3 ,0.0 ,326.4 ,0.0 ,2054.6 ,1155.7 ,61.6 ,30.8 ,Baixa
1154.3 ,123.5 ,0.0 ,433.2 ,0.0 ,2050.4 ,891.0 ,405.0 ,47.3 ,Baixa
285.0 ,380.0 ,0.0 ,433.2 ,0.0 ,2516.4 ,1206.0 ,234.0 ,46.6 ,Baixa
516.8 ,159.6 ,0.0 ,364.8 ,0.0 ,1677.6 ,1206.0 ,42.0 ,47.8 ,Baixa
760.0 ,0.0 ,0.0 ,410.4 ,0.0 ,1491.2 ,737.0 ,126.0 ,52.9 ,Baixa
307.1 ,335.0 ,0.0 ,307.2 ,0.0 ,1675.2 ,1775.2 ,216.0 ,43.3 ,Baixa
718.2 ,79.8 ,0.0 ,273.6 ,0.0 ,2330.0 ,1742.0 ,657.0 ,50.5 ,Baixa
988.0 ,104.5 ,0.0 ,478.8 ,0.0 ,2423.2 ,950.4 ,171.0 ,40.6 ,Baixa
902.5 ,0.0 ,0.0 ,410.4 ,0.0 ,2516.4 ,1009.8 ,234.0 ,42.6 ,Baixa
1154.3 ,80.8 ,0.0 ,319.2 ,0.0 ,1304.8 ,1128.6 ,288.0 ,37.7 ,Baixa
363.0 ,544.4 ,0.0 ,288.0 ,0.0 ,2408.1 ,968.3 ,78.4 ,28.2 ,Baixa
363.0 ,272.2 ,0.0 ,345.6 ,0.0 ,1151.7 ,1694.5 ,5.1 ,8.1 ,Baixa
363.0 ,251.3 ,0.0 ,422.4 ,0.0 ,1675.2 ,1533.1 ,432.0 ,39.8 ,Baixa
760.0 ,0.0 ,0.0 ,570.0 ,0.0 ,2330.0 ,1675.0 ,438.0 ,57.8 ,Baixa
418.0 ,0.0 ,0.0 ,433.2 ,0.0 ,2143.6 ,1206.0 ,459.0 ,48.0 ,Baixa
722.0 ,218.5 ,0.0 ,250.8 ,0.0 ,2423.2 ,950.4 ,351.0 ,37.0 ,Baixa
444.6 ,64.6 ,0.0 ,433.2 ,0.0 ,1957.2 ,1273.0 ,270.0 ,57.3 ,Baixa
855.0 ,85.5 ,0.0 ,433.2 ,0.0 ,2423.2 ,712.8 ,30.8 ,37.4 ,Baixa
902.5 ,0.0 ,0.0 ,456.0 ,0.0 ,1025.2 ,950.4 ,11.2 ,34.7 ,Baixa
456.0 ,174.8 ,0.0 ,410.4 ,0.0 ,1491.2 ,1340.0 ,1022.0 ,55.3 ,Baixa
399.0 ,262.2 ,0.0 ,501.6 ,0.0 ,2516.4 ,871.0 ,949.0 ,52.9 ,Baixa
397.2 ,185.4 ,0.0 ,211.2 ,0.0 ,1076.2 ,1403.4 ,198.0 ,37.5 ,Baixa
902.5 ,0.0 ,0.0 ,501.6 ,0.0 ,1770.8 ,653.4 ,432.0 ,37.9 ,Baixa
323.0 ,380.0 ,0.0 ,410.4 ,0.0 ,2423.2 ,1742.0 ,693.5 ,59.1 ,Baixa
475.0 ,617.5 ,0.0 ,342.0 ,0.0 ,1584.4 ,1485.0 ,621.0 ,34.6 ,Baixa
356.3 ,261.3 ,0.0 ,250.8 ,0.0 ,1491.2 ,950.4 ,67.2 ,30.1 ,Baixa
465.5 ,213.8 ,0.0 ,433.2 ,0.0 ,1864.0 ,1247.4 ,144.0 ,37.7 ,Baixa
855.0 ,0.0 ,0.0 ,524.4 ,0.0 ,1025.2 ,1128.6 ,252.0 ,46.5 ,Baixa
617.5 ,522.5 ,0.0 ,364.8 ,0.0 ,1304.8 ,1306.8 ,450.0 ,39.9 ,Baixa
718.2 ,53.2 ,0.0 ,478.8 ,0.0 ,2143.6 ,1005.0 ,252.0 ,55.5 ,Baixa
470.3 ,71.3 ,0.0 ,342.0 ,0.0 ,1864.0 ,1009.8 ,766.5 ,39.3 ,Baixa
546.3 ,665.0 ,0.0 ,387.6 ,0.0 ,1491.2 ,1128.6 ,766.5 ,39.0 ,Baixa
1026.0 ,0.0 ,0.0 ,387.6 ,0.0 ,1584.4 ,871.0 ,486.0 ,58.4 ,Baixa
812.3 ,76.0 ,0.0 ,478.8 ,0.0 ,2516.4 ,1069.2 ,126.0 ,45.7 ,Baixa
855.0 ,123.5 ,0.0 ,387.6 ,0.0 ,2050.4 ,1366.2 ,13.3 ,35.1 ,Baixa
837.6 ,0.0 ,0.0 ,441.6 ,0.0 ,1779.9 ,2017.3 ,7.2 ,13.5 ,Baixa
532.0 ,152.0 ,0.0 ,501.6 ,0.0 ,2050.4 ,1188.0 ,288.0 ,44.8 ,Baixa
380.0 ,285.0 ,0.0 ,478.8 ,0.0 ,1491.2 ,653.4 ,8.4 ,28.9 ,Baixa
722.0 ,180.5 ,0.0 ,319.2 ,0.0 ,2050.4 ,1485.0 ,14.7 ,32.8 ,Baixa
731.5 ,171.0 ,0.0 ,615.6 ,0.0 ,1118.4 ,950.4 ,486.0 ,35.8 ,Baixa
304.0 ,342.0 ,0.0 ,319.2 ,0.0 ,2423.2 ,1474.0 ,450.0 ,42.2 ,Baixa
570.0 ,403.8 ,0.0 ,524.4 ,0.0 ,1677.6 ,1069.2 ,189.0 ,33.1 ,Baixa
334.4 ,121.6 ,0.0 ,592.8 ,0.0 ,1677.6 ,1809.0 ,207.0 ,54.1 ,Baixa
167.5 ,544.4 ,0.0 ,499.2 ,0.0 ,2303.4 ,2178.6 ,12.6 ,16.0 ,Baixa
357.5 ,172.1 ,0.0 ,211.2 ,0.0 ,2641.7 ,2146.3 ,16.1 ,13.2 ,Baixa
1282.5 ,0.0 ,0.0 ,456.0 ,0.0 ,2143.6 ,1247.4 ,547.5 ,41.9 ,Baixa
317.8 ,370.7 ,0.0 ,537.6 ,0.0 ,1859.0 ,1568.5 ,6.0 ,9.1 ,Baixa
577.6 ,83.6 ,0.0 ,570.0 ,0.0 ,1584.4 ,1139.0 ,198.0 ,56.0 ,Baixa
465.5 ,370.5 ,0.0 ,433.2 ,0.0 ,2330.0 ,1188.0 ,47.6 ,29.7 ,Baixa
425.6 ,197.6 ,0.0 ,501.6 ,0.0 ,1957.2 ,1541.0 ,729.0 ,59.8 ,Baixa
744.8 ,182.4 ,0.0 ,387.6 ,0.0 ,1211.6 ,1273.0 ,324.0 ,51.7 ,Baixa
837.0 ,0.0 ,0.0 ,364.8 ,0.0 ,1844.9 ,2296.6 ,7.8 ,10.9 ,Baixa
304.0 ,323.0 ,0.0 ,501.6 ,0.0 ,2050.4 ,1742.0 ,378.0 ,55.7 ,Baixa
585.2 ,148.2 ,0.0 ,319.2 ,0.0 ,1677.6 ,871.0 ,198.0 ,48.7 ,Baixa
513.0 ,41.8 ,0.0 ,296.4 ,0.0 ,2330.0 ,1608.0 ,594.0 ,49.6 ,Baixa
376.9 ,418.8 ,0.0 ,211.2 ,0.0 ,1989.3 ,1291.0 ,612.0 ,40.2 ,Baixa
798.0 ,313.5 ,0.0 ,364.8 ,0.0 ,1677.6 ,1128.6 ,19.6 ,30.3 ,Baixa
228.0 ,228.0 ,0.0 ,273.6 ,0.0 ,1118.4 ,737.0 ,58.8 ,44.9 ,Baixa
873.0 ,0.0 ,0.0 ,379.6 ,0.0 ,1680.0 ,1760.0 ,61.6 ,72.0 ,Alto
411.4 ,510.8 ,0.0 ,442.3 ,16.2 ,2037.4 ,1589.1 ,8.1 ,34.4 ,Baixa
657.9 ,314.6 ,0.0 ,456.3 ,14.6 ,2303.2 ,1162.4 ,4.8 ,31.7 ,Baixa
807.5 ,223.2 ,0.0 ,399.1 ,41.3 ,2215.5 ,1951.6 ,4.8 ,36.7 ,Baixa
1105.0 ,255.1 ,0.0 ,423.9 ,27.9 ,1310.4 ,2250.4 ,5.1 ,36.3 ,Baixa
750.0 ,112.6 ,0.0 ,215.2 ,56.2 ,1022.5 ,2382.2 ,4.8 ,29.0 ,Baixa
807.5 ,178.2 ,0.0 ,344.1 ,21.4 ,1363.4 ,1719.3 ,5.7 ,41.6 ,Baixa
609.7 ,199.2 ,0.0 ,344.5 ,74.1 ,1278.2 ,2269.4 ,8.4 ,44.2 ,Baixa
552.5 ,116.9 ,0.0 ,414.5 ,33.0 ,2300.7 ,1153.2 ,6.6 ,36.7 ,Baixa
660.6 ,262.2 ,0.0 ,284.2 ,14.5 ,1704.2 ,1666.3 ,8.4 ,30.9 ,Baixa
584.4 ,0.0 ,0.0 ,382.9 ,73.3 ,1619.0 ,1251.2 ,4.2 ,37.2 ,Baixa
1147.5 ,127.6 ,0.0 ,276.3 ,41.3 ,2215.5 ,1596.8 ,5.7 ,33.4 ,Baixa
414.4 ,531.3 ,0.0 ,233.6 ,37.2 ,1874.6 ,968.4 ,7.2 ,27.7 ,Baixa
1044.7 ,217.8 ,0.0 ,353.8 ,22.8 ,2272.3 ,2130.3 ,3.3 ,45.2 ,Baixa
797.7 ,340.2 ,0.0 ,214.4 ,24.4 ,1511.5 ,1965.1 ,6.3 ,38.8 ,Baixa
809.3 ,735.3 ,0.0 ,349.2 ,16.5 ,2356.8 ,1583.8 ,6.0 ,31.1 ,Baixa
569.3 ,332.6 ,0.0 ,230.9 ,22.3 ,3062.6 ,726.0 ,7.5 ,31.5 ,Baixa
870.2 ,245.7 ,0.0 ,181.4 ,29.0 ,1228.1 ,2116.2 ,6.9 ,38.8 ,Baixa
687.1 ,301.4 ,0.0 ,188.1 ,31.4 ,1908.7 ,1607.4 ,3.9 ,24.4 ,Baixa
725.2 ,396.9 ,0.0 ,313.3 ,24.4 ,2645.2 ,1662.8 ,8.1 ,31.8 ,Baixa
1009.7 ,265.5 ,0.0 ,279.0 ,23.3 ,1946.8 ,1274.2 ,4.5 ,39.3 ,Baixa
779.8 ,264.6 ,0.0 ,321.0 ,44.0 ,1606.0 ,1209.3 ,7.5 ,40.6 ,Baixa
398.9 ,359.1 ,0.0 ,230.9 ,18.6 ,1417.1 ,2116.2 ,5.1 ,38.8 ,Baixa
844.8 ,340.2 ,0.0 ,192.4 ,10.5 ,1133.6 ,2040.7 ,6.0 ,24.1 ,Baixa
710.6 ,359.5 ,0.0 ,442.3 ,19.2 ,2593.1 ,983.7 ,16.8 ,46.2 ,Baixa
563.9 ,603.1 ,0.0 ,210.6 ,15.5 ,2826.6 ,1223.6 ,13.3 ,38.5 ,Baixa
765.0 ,297.6 ,0.0 ,399.1 ,38.0 ,1619.0 ,1153.2 ,9.8 ,54.1 ,Baixa
552.5 ,287.0 ,0.0 ,378.5 ,24.2 ,2340.0 ,1928.9 ,11.2 ,46.8 ,Baixa
675.0 ,112.6 ,0.0 ,303.8 ,25.7 ,1789.4 ,1885.9 ,19.6 ,50.3 ,Baixa
902.5 ,273.2 ,0.0 ,489.0 ,22.3 ,1959.8 ,937.8 ,17.5 ,61.2 ,Alto
1266.3 ,211.0 ,0.0 ,330.7 ,58.0 ,1533.8 ,1849.1 ,13.3 ,54.9 ,Baixa
1062.5 ,159.5 ,0.0 ,429.8 ,34.7 ,937.3 ,1241.9 ,16.8 ,54.1 ,Baixa
427.5 ,213.6 ,0.0 ,236.9 ,16.9 ,2385.9 ,2499.4 ,18.9 ,34.9 ,Baixa
1168.9 ,0.0 ,0.0 ,226.9 ,42.3 ,1789.4 ,1340.6 ,16.8 ,46.9 ,Baixa
1147.5 ,159.5 ,0.0 ,399.1 ,29.7 ,1619.0 ,1774.2 ,14.0 ,44.3 ,Baixa
382.6 ,318.8 ,0.0 ,249.1 ,18.6 ,1192.9 ,2465.1 ,7.7 ,30.1 ,Baixa
642.9 ,217.8 ,0.0 ,235.8 ,21.7 ,2272.3 ,1363.4 ,8.4 ,59.5 ,Baixa
906.5 ,396.9 ,0.0 ,247.4 ,22.0 ,1983.9 ,2116.2 ,8.4 ,61.5 ,Alto
906.4 ,339.4 ,0.0 ,514.6 ,27.8 ,2451.0 ,923.9 ,16.8 ,54.8 ,Baixa
797.0 ,226.8 ,0.0 ,215.5 ,30.2 ,2949.2 ,1452.0 ,18.9 ,51.8 ,Baixa
942.8 ,529.2 ,0.0 ,461.7 ,32.5 ,2645.2 ,1058.1 ,11.9 ,50.3 ,Baixa
801.6 ,341.5 ,0.0 ,303.9 ,17.9 ,2712.4 ,1848.5 ,14.0 ,38.0 ,Baixa
507.6 ,359.1 ,0.0 ,214.4 ,18.6 ,2267.3 ,2116.2 ,9.1 ,61.5 ,Alto
965.8 ,265.5 ,0.0 ,353.4 ,17.8 ,1327.4 ,920.3 ,14.0 ,61.7 ,Alto
623.8 ,491.4 ,0.0 ,393.9 ,50.6 ,1228.1 ,1662.8 ,9.1 ,59.1 ,Baixa
616.4 ,472.5 ,0.0 ,214.4 ,17.4 ,2172.8 ,1360.4 ,9.1 ,22.9 ,Baixa
540.6 ,434.7 ,0.0 ,402.3 ,22.8 ,1511.5 ,1511.6 ,9.1 ,31.6 ,Baixa
748.0 ,246.0 ,0.0 ,204.1 ,25.3 ,1667.0 ,1513.4 ,75.6 ,61.1 ,Alto
501.3 ,498.2 ,0.0 ,403.7 ,17.2 ,1361.0 ,978.9 ,39.2 ,53.8 ,Baixa
1147.5 ,127.6 ,0.0 ,245.6 ,24.8 ,1959.8 ,1153.2 ,30.8 ,54.3 ,Baixa
1062.5 ,116.9 ,0.0 ,408.8 ,44.6 ,2527.2 ,964.4 ,56.0 ,55.6 ,Baixa
562.5 ,206.4 ,0.0 ,189.9 ,56.2 ,1959.8 ,1786.7 ,75.6 ,51.0 ,Baixa
760.0 ,332.6 ,0.0 ,344.1 ,17.8 ,2045.0 ,1328.6 ,33.6 ,68.3 ,Alto
1078.7 ,316.4 ,0.0 ,165.4 ,83.7 ,1448.6 ,2101.3 ,42.0 ,60.2 ,Alto
1105.0 ,127.6 ,0.0 ,337.7 ,34.7 ,1363.4 ,1419.4 ,36.4 ,66.3 ,Alto
971.5 ,262.2 ,0.0 ,394.8 ,25.4 ,1874.6 ,1573.7 ,56.0 ,55.8 ,Baixa
637.6 ,0.0 ,0.0 ,198.5 ,56.4 ,2300.7 ,2234.3 ,75.6 ,56.4 ,Baixa
510.0 ,191.3 ,0.0 ,414.5 ,29.7 ,1874.6 ,2306.5 ,64.4 ,66.3 ,Alto
797.0 ,255.0 ,0.0 ,218.0 ,30.0 ,1192.9 ,1496.7 ,67.2 ,61.0 ,Alto
1125.0 ,255.7 ,0.0 ,309.5 ,28.5 ,1325.5 ,1363.4 ,67.2 ,75.3 ,Alto
761.5 ,359.1 ,0.0 ,428.7 ,32.5 ,2645.2 ,907.0 ,78.4 ,64.2 ,Alto
776.9 ,311.1 ,0.0 ,349.2 ,27.8 ,1696.9 ,1715.7 ,78.4 ,67.2 ,Alto
569.3 ,272.2 ,0.0 ,415.5 ,35.0 ,2495.5 ,1210.0 ,50.4 ,57.4 ,Baixa
398.9 ,283.5 ,0.0 ,247.4 ,19.7 ,1039.2 ,1738.3 ,42.0 ,71.3 ,Alto
773.0 ,321.4 ,0.0 ,159.2 ,17.9 ,2310.6 ,1687.8 ,42.0 ,60.9 ,Alto
870.2 ,529.2 ,0.0 ,445.2 ,13.9 ,1228.1 ,1360.4 ,39.2 ,71.3 ,Alto
834.1 ,460.2 ,0.0 ,390.6 ,17.8 ,1946.8 ,1628.2 ,67.2 ,66.0 ,Alto
740.8 ,207.9 ,0.0 ,335.6 ,37.4 ,2645.2 ,2116.2 ,53.2 ,81.9 ,Alto
979.0 ,378.0 ,0.0 ,395.8 ,20.9 ,2550.7 ,1436.0 ,30.8 ,78.4 ,Alto
675.8 ,510.3 ,0.0 ,489.7 ,13.3 ,1417.1 ,1662.8 ,47.6 ,44.9 ,Baixa
710.6 ,302.7 ,0.0 ,425.3 ,20.2 ,2500.5 ,1891.8 ,123.2 ,57.1 ,Baixa
563.9 ,445.7 ,0.0 ,403.7 ,10.3 ,2198.5 ,1713.0 ,84.0 ,64.9 ,Alto
510.0 ,276.4 ,0.0 ,353.1 ,29.7 ,1789.4 ,1508.1 ,156.8 ,57.9 ,Baixa
1062.5 ,148.8 ,0.0 ,181.7 ,37.2 ,2059.2 ,2089.6 ,61.6 ,71.4 ,Alto
450.0 ,168.8 ,0.0 ,341.8 ,46.8 ,2045.0 ,2779.3 ,67.2 ,54.2 ,Baixa
1140.0 ,213.8 ,0.0 ,470.9 ,24.0 ,2130.3 ,2031.9 ,112.0 ,72.3 ,Alto
1031.8 ,187.5 ,0.0 ,261.8 ,58.0 ,2045.0 ,1008.6 ,117.6 ,76.2 ,Alto
637.5 ,127.6 ,0.0 ,322.4 ,33.0 ,1022.5 ,1419.4 ,112.0 ,64.3 ,Alto
816.1 ,223.3 ,0.0 ,205.3 ,29.0 ,1192.9 ,1851.4 ,123.2 ,60.7 ,Alto
1168.9 ,0.0 ,0.0 ,368.7 ,53.6 ,1619.0 ,1787.4 ,117.6 ,64.7 ,Alto
1020.0 ,202.0 ,0.0 ,429.8 ,21.5 ,1278.2 ,2217.8 ,128.8 ,70.7 ,Alto
605.7 ,467.5 ,0.0 ,420.4 ,30.0 ,1789.4 ,2024.9 ,78.4 ,66.1 ,Alto
803.6 ,189.4 ,0.0 ,383.2 ,19.4 ,1798.9 ,2130.3 ,67.2 ,66.3 ,Alto
797.7 ,434.7 ,0.0 ,296.8 ,15.1 ,1606.0 ,1889.5 ,89.6 ,85.0 ,Alto
550.3 ,622.2 ,0.0 ,404.4 ,17.5 ,2168.2 ,1583.8 ,123.2 ,80.2 ,Alto
645.2 ,362.9 ,0.0 ,369.4 ,28.6 ,2041.7 ,665.5 ,156.8 ,60.4 ,Alto
942.8 ,378.0 ,0.0 ,280.3 ,23.2 ,2361.8 ,1284.9 ,95.2 ,77.3 ,Alto
372.2 ,442.0 ,0.0 ,289.4 ,30.2 ,2812.9 ,1446.7 ,123.2 ,73.0 ,Alto
688.9 ,245.7 ,0.0 ,181.4 ,19.7 ,1228.1 ,1965.1 ,134.4 ,77.3 ,Alto
526.8 ,265.5 ,0.0 ,465.0 ,14.4 ,2123.8 ,1061.9 ,145.6 ,71.7 ,Alto
818.8 ,453.6 ,0.0 ,233.4 ,28.6 ,2645.2 ,907.0 ,123.2 ,71.5 ,Alto
979.0 ,434.7 ,0.0 ,428.7 ,23.2 ,1228.1 ,907.0 ,89.6 ,77.3 ,Alto
574.4 ,264.6 ,0.0 ,227.4 ,26.6 ,1700.5 ,831.4 ,89.6 ,53.9 ,Baixa
860.2 ,208.1 ,0.0 ,289.2 ,20.2 ,1852.2 ,1891.8 ,254.8 ,71.4 ,Alto
470.0 ,603.1 ,0.0 ,403.7 ,12.0 ,2198.5 ,1407.1 ,154.7 ,66.6 ,Alto
680.0 ,191.3 ,0.0 ,353.1 ,42.9 ,1533.8 ,1774.2 ,127.4 ,58.7 ,Baixa
977.5 ,233.9 ,0.0 ,196.8 ,20.5 ,1497.6 ,2089.6 ,227.5 ,66.7 ,Alto
1012.5 ,159.5 ,0.0 ,316.5 ,30.4 ,1959.8 ,1290.4 ,254.8 ,68.8 ,Alto
1092.5 ,130.7 ,0.0 ,380.3 ,18.7 ,2215.5 ,1875.6 ,127.4 ,74.2 ,Alto
1266.3 ,152.4 ,0.0 ,330.7 ,77.3 ,2300.7 ,2101.3 ,182.0 ,70.7 ,Alto
1020.0 ,191.3 ,0.0 ,168.9 ,29.7 ,1192.9 ,2483.9 ,209.3 ,65.2 ,Alto
505.2 ,271.9 ,0.0 ,379.0 ,32.7 ,1363.4 ,2499.4 ,254.8 ,57.6 ,Baixa
